stop_id,stop_name,stop_lat,stop_lon
3213074,"Munsterbilzen, Centrum",50.889485,5.526455
3213108,"Rosmeer, Bandstraat",50.848237,5.570361
3213110,"Rosmeer, Centrum",50.843669,5.576562
3213116,"Bilzen, Schuurhoven",50.87289,5.520297
3213127,"Bilzen, Tongersestraat",50.864833,5.505942
3213131,"Waltwilder, Sint-Remigiusstraat",50.863247,5.546758
3213134,"Bilzen, Weg naar Martenslinde",50.864147,5.524916
3213138,"Bocholt, Biotechnicum",51.173611,5.57725
3213159,"Kaulille, Hostie",51.199129,5.503617
3213163,"Kaulille, Kerk",51.188632,5.518309
3213164,"Kaulille, Kerk",51.18839,5.518437
3213170,"Kaulille, Oude Hostieweg",51.205056,5.499769
3213172,"Kaulille, Rietweg",51.183012,5.527732
3213210,"Hoepertingen, Sint-Truidersteenweg 16",50.807144,5.278264
3213231,"Borgloon, Nerem",50.794799,5.338199
3213233,"Borgloon, De Linde",50.806675,5.343265
3213250,"Hoepertingen, Kruispunt",50.806488,5.28777
3213251,"Hoepertingen, Kruispunt",50.806747,5.285599
3213254,"Bree, Processieweg",51.142416,5.660286
3213255,"Bree, Processieweg",51.142724,5.659659
3213283,"Opitter, Solt Kapel",51.114954,5.657166
3213285,"Bree, Peerderkiezel",51.139824,5.58204
3213286,"Bree, Peerderkiezel",51.139851,5.581611
3213287,"Bree, Gerdingerpoort",51.143164,5.5942
3213294,"Tongerlo, Kerkhofstraat",51.127669,5.658755
3213298,"Tongerlo, Veestraat",51.135145,5.671315
3213299,"Bree, Verloren Koststraat",51.133764,5.593058
3213302,"Diepenbeek, A. Jeurissenstraat",50.92985,5.426001
3213307,"Diepenbeek, De Vijvers",50.931285,5.40195
3213308,"Diepenbeek, De Vijvers",50.931348,5.40185
3213310,"Diepenbeek, Ganzebroekstraat",50.921536,5.424345
3213312,"Diepenbeek, Ginderover",50.935579,5.414142
3213318,"Diepenbeek, Irisstraat",50.923582,5.477977
3213320,"Diepenbeek, Kerselaerstraat",50.920715,5.38427
3213327,"Lutselus, Kerk",50.921255,5.449885
3213328,"Diepenbeek, Nierstraat",50.916768,5.395318
3213347,"Diepenbeek, Rooierheide School",50.934526,5.418452
3213353,"Diepenbeek, Waardestraat",50.912901,5.408868
3213355,"Diepenbeek, Weg op Reitje",50.901799,5.439638
3213369,"Genk, Termien Kerk",50.960566,5.484824
3213380,"Dilsen, Bakkershoefstraat",51.038698,5.711125
3213383,"Dilsen, Boslaan",51.026931,5.72705
3213405,"Lanklaar, Heideweelde",51.009895,5.64833
3213410,"Lanklaar, Kruispunt",51.018242,5.725945
3213423,"Rotem, E. Dorlaan",51.053813,5.712786
3213428,"Rotem, Klaverstraat",51.061327,5.731483
3213436,"Stokkem, Langs de Graaf",51.020281,5.741423
3213445,"Hasselt, Het Dorlik",50.926491,5.359849
3213448,"Waterschei, Thorpark",50.99398,5.533437
3213449,"Genk, De Hutten",50.952982,5.469539
3213463,"Genk, Akkerstraat",50.94788,5.464478
3213466,"Genk, Zonneweeldelaan",50.959216,5.496065
3213470,"Genk, d' Ierd",50.957199,5.500345
3213479,"Genk, Erfstraat",50.974406,5.497126
3213488,"Genk, Berenbroek",50.959746,5.448472
3213498,"Genk, Daalstraat",50.949877,5.513873
3213506,"Genk, Driehoeven",50.999846,5.495364
3213507,"Genk, Driehoeven",51.000439,5.495807
3213511,"Genk, Heizeisstraat",50.99552,5.507731
3213513,"Genk, Flekeleerstraat",50.957429,5.484035
3213517,"Genk, Hommelheidestraat",50.95174,5.503149
3213521,"Genk, Hospitaalstraat",50.968866,5.508929
3213523,"Genk, Caetsbeek",50.934267,5.470131
3213525,"Genk, Limburghal P&R",50.964403,5.4858
3213530,"Genk, Krelstraat",50.937698,5.52074
3213532,"Genk, Lousbeekstraat",50.944876,5.516563
3213542,"Genk, De Schom",50.957633,5.476635
3213551,"Genk, Sint-Lodewijkstraat",50.978156,5.513367
3213556,"Genk, Smeilstraat",50.940243,5.519851
3213557,"Genk, Sportcentrum",50.983955,5.512443
3213572,"Genk, Terboekt",50.942356,5.534056
3213573,"Genk, Terboekt",50.942221,5.534454
3213577,"Genk, Vlierstraat",50.952606,5.499835
3213584,"Waterschei, Hoevenzavel",51.001883,5.508204
3213585,"Waterschei, Hoevenzavel",51.001668,5.507719
3213586,"Waterschei, Kerkhof",51.007474,5.531542
3213591,"Waterschei, Springstraat",50.993121,5.550227
3213592,"Waterschei, Springstraat",50.993463,5.55057
3213597,"Waterschei, Onafhankelijkheidslaan",50.998207,5.516599
3213606,"Winterslag, Margaretalaan",50.977063,5.4813
3213620,"Zwartberg, Galopinstraat",51.004563,5.506957
3213622,"Zwartberg, Koning Albertstraat",51.005871,5.502003
3213624,"Zwartberg, Luikerwijk",51.014746,5.516403
3213626,"Zwartberg, Nieuwe Kempen",51.012724,5.489053
3213628,"Genk, Meeënweg",50.951754,5.477577
3213629,"Zwartberg, Zaveldriesstraat",51.005779,5.495648
3213630,"Zwartberg, Zaveldriesstraat",51.006165,5.495421
3213631,"Zwartberg, G. Lambertlaan",51.010741,5.495019
3213639,"Winterslag, Berkenlaan",50.974688,5.484114
3213640,"Waterschei, Ziekenhuis",50.996914,5.522891
3213647,"Waterschei, Brentjesstraat",50.989933,5.527428
3213661,"Hasselt, 't Hummelhuis",50.917577,5.340288
3213769,"Hasselt, Casterstraat",50.924196,5.347946
3213778,"Hasselt, Diesterpoort",50.930068,5.33258
3213823,"Kermt, Overweg",50.948504,5.25431
3213828,"Hasselt, Kiezelstraat",50.929532,5.373957
3213830,"Hasselt, Cultureel Centrum",50.926982,5.346636
3213835,"Kuringen, Kerk",50.943939,5.304677
3213841,"Tuilt, Basisschool",50.952048,5.273085
3213859,"Hasselt, Mombeekdreef",50.896477,5.355361
3213861,"Hasselt, Oude Luikerbaan",50.922899,5.34051
3213870,"Godsheide, Pietelbeekstraat",50.923113,5.367801
3213887,"Hasselt, Sluisstraat",50.943015,5.370339
3213910,"Stokrooie, Brug Albertkanaal",50.971362,5.279571
3213911,"Stokrooie, Colemontstraat",50.976441,5.280528
3213918,"Hasselt, Voorstraat",50.928118,5.356989
3213919,"Rapertingen, Trekschuren",50.900504,5.356069
3213938,"Hasselt, Weg naar Genk",50.945363,5.344087
3213940,"Hasselt, Weg naar Godsheide",50.945686,5.384795
3213985,"Schimpen, Schimpenstraat",50.930624,5.279268
3214001,"Hasselt, Toekomststraat",50.925981,5.33917
3214004,"Mopertingen, Mopertingenstraat",50.864317,5.576263
3214009,"Hechtel, Don Bosco College",51.116093,5.365978
3214126,"Herk-de-Stad, Hasseltsesteenweg",50.942555,5.171878
3214143,"Bolderberg, Kerk",50.988417,5.274191
3214157,"Heusden, Denneweg",51.04706,5.320249
3214176,"Heusden, Ziekenhuis",51.0458,5.317086
3214191,"Zolder, Heikant",51.011666,5.298642
3214194,"Zolder, Kerk",51.023181,5.312859
3214208,"Zolder, Station",51.033196,5.330263
3214234,"Hoeselt, Kruispunt",50.850564,5.491933
3214238,"Hoeselt, Metser",50.819285,5.466988
3214256,"Romershoven, Weg op Schalkhoven",50.850982,5.462868
3214283,"Helchteren, Damstraat",51.056418,5.402432
3214286,"Helchteren, Eynderweg",51.063868,5.411179
3214303,"Houthalen, Thermic",51.044255,5.404995
3214325,"Houthalen, Lillo",51.040357,5.344968
3214333,"Houthalen, Inspirocollege Onder",51.037325,5.367126
3214351,"Lantin, Briqueterie",50.692899,5.534866
3214353,"Lantin, Route du Fort de Lantin",50.698737,5.531106
3214355,"Juprelle, Maison Materne",50.705169,5.52695
3214361,"Paifve, Chemin du Village",50.723766,5.52045
3214381,"Kinrooi, Breeërsteenweg",51.14572,5.732758
3214406,"Kinrooi, Luitestraat",51.145676,5.726499
3214407,"Kinrooi, Luitestraat",51.145814,5.725099
3214450,"Kortessem, Herbroekstraat",50.876083,5.36262
3214492,"Kortessem, Vinckenroyestraat",50.852067,5.378764
3214495,"Kuringen, Herkenrode Brug",50.948927,5.280862
3214498,"Lanaken, Commandant Giddelostraat",50.882303,5.633897
3214499,"Lanaken, Commandant Giddelostraat",50.882795,5.635122
3214501,"Lanaken, Eikelenweg",50.897889,5.638529
3214505,"Gellik, Kerk",50.882774,5.60524
3214506,"Gellik, Kruispunt Dorpsstraat",50.883537,5.596348
3214507,"Gellik, Kruispunt Dorpsstraat",50.883617,5.596377
3214523,"Lanaken, Oud Kantoorstraat",50.917694,5.610794
3214539,"Lanaken, Instituut Sint-Barbara",50.909078,5.622297
3214540,"Lanaken, Instituut Sint-Barbara",50.909285,5.622241
3214543,"Smeermaas, Kruispunt",50.882576,5.671667
3214544,"Smeermaas, Kruispunt",50.882702,5.671554
3214561,"Veldwezelt, Kapel",50.860336,5.615559
3214573,"Kesselt, Kesselt",50.836091,5.625404
3214598,"Leopoldsburg, Militair Hospitaal",51.118116,5.265104
3214603,"Opglabbeek, Leeuwerikstraat",51.034063,5.55214
3214604,"Opglabbeek, Ophovenbosstraat",51.041908,5.577091
3214628,"Rocourt, Hypermarché",50.670326,5.549717
3214637,"Rocourt, Rue Lohest",50.678153,5.544609
3214650,"Kattenbos, Blauwe Meer",51.193753,5.300724
3214663,"Kerkhoven, Elep",51.178295,5.292401
3214669,"Kerkhoven, Gelderhorsten",51.187397,5.299248
3214687,"Lommel, Kerk",51.228064,5.314331
3214689,"Kerkhoven, Kerkhoven",51.161379,5.264875
3214694,"Lommel, Kliniek",51.216315,5.313376
3214695,"Lommel, Kliniek",51.216899,5.313247
3214701,"Kerkhoven, Maaldersweg",51.168152,5.27781
3214710,"Lommel, Sportcentrum",51.239907,5.308627
3214718,"Lommel, Vreyshorring",51.228867,5.306599
3214781,"Maaseik, Jagersborg",51.101789,5.751317
3214785,"Maaseik, Kazerne",51.098919,5.774178
3214804,"Opitter, Ziepstraat",51.114177,5.666444
3214817,"Opoeteren, Mariapark",51.059698,5.646087
3214819,"Opoeteren, Roosterberg",51.077537,5.667149
3214821,"Maaseik, Oude Barrier",51.085799,5.76492
3214822,"Maaseik, Oude Barrier",51.085953,5.764564
3214825,"Maaseik, Stationsstraat",51.097137,5.780188
3214826,"Maaseik, Stationsstraat",51.097075,5.779787
3214862,"Eisden, Provinciale Technische School",50.988586,5.687716
3214880,"Leut, Kerk",50.991867,5.735608
3214882,"Leut, Leuterweg",50.989344,5.722472
3214892,"Meeswijk, Molen",51.000074,5.735741
3214904,"Opgrimbie, Plein",50.942779,5.680546
3214921,"Maasmechelen, Werkhuizen Bleichert",50.993232,5.621871
3214925,"Maasmechelen, Endepoel",50.95799,5.693708
3214936,"Maastricht, Via Regia/Brusselsepoort",50.850203,5.669707
3214938,"Maastricht, Mosae Forum/Centrum",50.852667,5.69409
3214957,"Maastricht, Tongerseweg Kerkhof",50.838501,5.661672
3214988,"Gruitrode, Boshoven",51.108886,5.591661
3214989,"Gruitrode, Boshoven",51.108329,5.591359
3214992,"Gruitrode, Neerhovenstraat",51.095037,5.589558
3215026,"Neerglabbeek, Nieuwstraat",51.092888,5.619068
3215046,"Meulenberg, Parochiecentrum",51.020957,5.396549
3215070,"Genk, Campus Bret",50.978234,5.516144
3215076,"Neerpelt, Ankerweg",51.229755,5.440157
3215141,"Wijer, Weg naar Stevoort",50.900682,5.224767
3215150,"Opglabbeek, Fabrieksstraat",51.051133,5.586228
3215159,"Louwel, Kerk",51.051077,5.606963
3215164,"Opglabbeek, Petuniastraat",51.030134,5.539695
3215242,"Grote-Brogel, Laarheide",51.135933,5.507914
3215274,"Winterslag, Colruyt",50.975968,5.489812
3215278,"Peer, Pol KIP",51.131084,5.458515
3215290,"Wijchmaal, Sint-Trudostraat",51.129566,5.415214
3215293,"Peer, Wittesteenstraat",51.125197,5.458049
3215312,"Zichen, Weg naar Eben-Emael",50.798319,5.612729
3215327,"Herderen, Kruispunt Tolstraat",50.804696,5.575566
3215370,"Millen, Weg naar Genoelselderen",50.793523,5.531797
3215372,"Val-Meer, Bergstraat",50.789138,5.595596
3215407,"Riemst, Weg naar Heukelom",50.804274,5.605778
3215441,"Brustem, Vliegplein",50.802692,5.204556
3215450,"Duras, Centrum",50.835961,5.146524
3215456,"Gelinden, Dorp",50.767069,5.265417
3215464,"Brustem, Lenertstraat",50.809213,5.239033
3215476,"Sint-Truiden, Naamsepoort",50.812987,5.184837
3215512,"Zonhoven, Station",50.991099,5.346309
3215562,"Tongeren, Bilzerpoort",50.783394,5.464189
3215568,"Ketsingen, Dorp",50.798286,5.50919
3215571,"Rutten, Electriciteitscabine",50.748236,5.43741
3215574,"Rutten, Electriciteitscabine",50.748425,5.437155
3215581,"Tongeren, Inrit PIBO",50.778018,5.431857
3215590,"Ketsingen, Dries",50.802397,5.515073
3215595,"Viversel, Viverselweg",51.008387,5.27068
3215598,"Tongeren, Sint-Gillis Kerk",50.786412,5.454793
3215605,"Koninksem, Kapel",50.762098,5.435299
3215609,"Koninksem, Paardeweistraat",50.767468,5.445567
3215610,"Koninksem, Paardeweistraat",50.767558,5.445425
3215615,"Lauw, Herstappelstraat",50.735165,5.415059
3215624,"Mal, Hogeropstraat",50.777155,5.524048
3215630,"Mal, Weg op Nerem",50.771946,5.527236
3215632,"Tongeren, Meulemanslaan",50.788858,5.479386
3215645,"Tongeren, TIO",50.776506,5.454226
3215646,"Tongeren, Nieuwe Wijk",50.775786,5.455728
3215664,"Piringen, Weg op Widooie",50.781043,5.419737
3215666,"Tongeren, Rietmusweg",50.768625,5.465993
3215668,"Riksingen, Kruispunt",50.806701,5.466058
3215669,"Tongeren, Rode Kruislaan",50.77775,5.449237
3215687,"Sluizen, Kapelleke",50.767738,5.535501
3215696,"'s-Herenelderen, Membruggenweg",50.806899,5.507198
3215700,"Vreren, Kruispunt",50.751465,5.488975
3215710,"Tongeren, Zavelberg",50.799414,5.446472
3215711,"Tongeren, Zavelberg",50.798748,5.447649
3215773,"Sint-Martens-Voeren, Crutzberg",50.742829,5.828187
3215785,"Sint-Pieters-Voeren, Hoeve Demez",50.719153,5.835141
3215794,"Sint-Pieters-Voeren, Zwaen",50.728775,5.826991
3215803,"Borgloon, Sint-Truidersteenweg",50.798015,5.361697
3215812,"Wellen, Gemeentehuis",50.840703,5.335524
3215815,"Wellen, Loonderveld I",50.829397,5.339596
3215856,"Zonhoven, Donk",50.983424,5.352467
3215872,"Zonhoven, Heuveneinde",50.980758,5.365854
3215878,"Zonhoven, Dorpsplein",50.994439,5.367201
3215892,"Zonhoven, Nachtegalenstraat",50.99842,5.333909
3215906,"Zonhoven, Vertakking",50.973539,5.362185
3215916,"Zutendaal, Gewaai",50.931955,5.588829
3215918,"Zutendaal, Hoogstraat",50.93619,5.566087
3215919,"Zutendaal, Hoogstraat",50.936487,5.565903
3215922,"Zutendaal, Ossebergstraat",50.934614,5.57904
3215929,"Zutendaal, Smitsstraat",50.925956,5.557371
3215932,"Wiemesmeer, Kerk",50.952983,5.558609
3215962,"Genk, Bochtlaan",50.970582,5.501545
3216012,"Nieuwerkerken, Rozenbosstraat",50.869818,5.197615
3216030,"Zonhoven, Bremstraat",50.973773,5.360419
3216032,"Waterschei, Watergrasstraat",50.993279,5.517967
3216048,"Sint-Jansheide, Paalsteenstraat",50.95791,5.340232
3216051,"Juprelle, Chaussée de tongres No 51",50.702534,5.528655
3216076,"Bree, Opitterpoort",51.140075,5.602331
3216080,"Heusden, Sint-Franciscuscollege",51.044252,5.314236
3216085,"Bree, Nieuwstad",51.138664,5.592551
3216096,"Hasselt, Jessaziekenhuis Campus Salvator",50.911807,5.341658
3216097,"Hasselt, Kiezelstraat",50.929496,5.373758
3216098,"Eisden, Patro",50.993914,5.705213
3216118,"Genk, Reinpadstraat",50.967426,5.502491
3216133,"Houthalen, Leeuwerikstraat",51.024135,5.458962
3216154,"Zwartberg, Omlooplaan",51.010374,5.483405
3216160,"Bree, Kanaal Noord",51.143127,5.632082
3216167,"Wijchmaal, Station",51.128535,5.403013
3216170,"Peer, Dommelhuis",51.131688,5.438215
3216171,"Dilsen, Broekhofstraat",51.024119,5.72043
3216174,"Opgrimbie, Bredeweg",50.948444,5.683157
3216175,"Bree, Kookshofstraat",51.14822,5.591793
3216182,"Waterschei, Lentelaan",51.000309,5.525152
3216183,"Genk, Stadionplein",51.004957,5.531976
3216185,"Wellen, Stokstraat",50.844595,5.334498
3216186,"Wellen, Stokstraat",50.844379,5.334526
3216187,"Gorsem, Planterijstraat",50.83374,5.164279
3216194,"Genk, Bergbeemstraat",50.989217,5.508911
3216196,"Zolder, Bewel",51.041983,5.32395
3216198,"Lanaken, Pyxiscollege Bessemerstraat",50.902947,5.63115
3216199,"Lanaken, Pyxiscollege Bessemerstraat",50.902632,5.631319
3216201,"Zutendaal, Kempenseweg",50.939254,5.560806
3216204,"Genk, Bonderstraat",50.975821,5.527585
3216205,"Genk, Bonderstraat",50.975731,5.527499
3216208,"Zolder, Muze",51.041258,5.329041
3216211,"Zolder, Galgenberg",51.048815,5.324682
3216215,"Diepenbeek, Station",50.911308,5.417924
3216216,"Diepenbeek, Station",50.911191,5.418706
3216229,"Genk, Camerlo",50.951499,5.518289
3216230,"Genk, Camerlo",50.951382,5.518246
3216231,"Bilzen, AZ Vesalius",50.871998,5.513532
3216236,"Diepenbeek, Dr. J. Grouwelsstraat",50.910419,5.415165
3216237,"Diepenbeek, Dr. J. Grouwelsstraat",50.910311,5.414952
3216240,"Gruitrode, Harmonieweg",51.083094,5.587779
3216241,"Gruitrode, Harmonieweg",51.082897,5.587521
3216243,"Maaseik, Van Eycklaan perron 1",51.099387,5.787217
3216247,"Maaseik, Bospoort perron 1",51.096414,5.786734
3216248,"Maaseik, Bospoort perron 2",51.096513,5.786606
3216250,"Maaseik, Bospoort perron 4",51.096603,5.78665
3216255,"Leopoldsburg, Kerkhof",51.115309,5.253858
3216256,"Leopoldsburg, Kerkhof",51.115398,5.253229
3216263,"Hasselt, Trichterheideweg",50.936435,5.36771
3216264,"Banneux, Kempenhof",50.950253,5.343044
3216266,"Lanaken, Pyxiscollege Stationsstraat",50.884967,5.640761
3216267,"Wellen, Loystraat",50.850509,5.357849
3216269,"Tongeren, Eburons Dome",50.78172,5.517327
3216270,"Tongeren, Eburons Dome",50.782323,5.516506
3216273,"Zichen, Weg naar Eben-Emael",50.798436,5.612871
3216299,"Eisden, Brandweerkazerne",50.984956,5.713724
3216302,"Lanaken, Atheneum Lincparc",50.891056,5.654835
3216303,"Genk, Ziekenhuis Oost-Limburg huisartsenwachtpost",50.958779,5.518723
3216305,"Maastricht, Statensingel",50.85449,5.684445
3216308,"Genk, Sportcentrum",50.984836,5.512189
3216311,"Bree, Busstation De Weeg perron 3",51.135037,5.600007
3216312,"Bree, Busstation De Weeg perron 4",51.134776,5.600263
3216313,"Bree, Busstation De Weeg perron 5",51.134811,5.600606
3216316,"Bree, Busstation De Weeg perron 8",51.135478,5.599852
3216319,"Genk, LABIOMISTA",51.01192,5.493212
3216328,"Bocholt, Elzenstraat",51.166369,5.58647
3216329,"Bocholt, Elzenstraat",51.166072,5.586698
3216338,"Genk, Havenstraat",50.945167,5.495733
3216339,"Genk, Havenstraat",50.945356,5.49589
3216403,"Dudzele, Kruisabele",51.249606,3.230493
3216405,"Knokke, Casino",51.347675,3.280093
3216406,"Knokke, Fabiolalaan",51.357074,3.310276
3216413,"Westkapelle, Isabellavaart",51.332743,3.292164
3216417,"Westkapelle, Rustoordstraat",51.314348,3.298243
3216418,"Westkapelle, Herenweg",51.311835,3.301027
3216422,"Brugge, Ezelpoort",51.215527,3.216906
3216424,"Brugge, Komvest",51.221136,3.225504
3216425,"Sint-Jozef, Landjuwelenstraat",51.230648,3.228363
3216427,"Sint-Pieters, Scheepsdale",51.221454,3.207863
3216431,"Breskens, Langeweg",51.396753,3.551395
3216432,"Breskens, Vogelenzang",51.393453,3.553095
3216433,"Oostburg, Bredestraat",51.328307,3.494087
3216435,"Oostburg, Brugsevaart",51.321343,3.483858
3216437,"Oostburg, Ziekenhuis",51.324923,3.483408
3216440,"Sluis, Ridderstraat",51.307512,3.389229
3216441,"Sint, Anna ter Muiden Havenstraat",51.313654,3.364859
3216442,"Sluis, Sint-Annastraat",51.309502,3.382085
3216443,"Schoondijke, Rotonde",51.353006,3.55492
3216445,"Breskens, Sportlaan",51.396752,3.549038
3216446,"Breskens, Boulevard",51.397202,3.556508
3216449,"Breskens, Vogelenzang",51.393541,3.552962
3216450,"Oostburg, Bredestraat",51.328028,3.493539
3216451,"Oostburg, Ledelplein",51.325817,3.488623
3216452,"Oostburg, Brugsevaart",51.321293,3.483559
3216453,"Oostburg, Watertoren",51.330304,3.498037
3216454,"Oostburg, Ziekenhuis",51.324924,3.48348
3216458,"Sint, Anna ter Muiden Havenstraat",51.313811,3.364565
3216460,"Schoondijke, Rotonde",51.353152,3.555072
3216461,"Dudzele, Kruisabele",51.248572,3.230484
3216462,"Dudzele, Dorp",51.272569,3.224122
3216463,"Knokke, Fabiolalaan",51.357067,3.309889
3216466,"Knokke, Meerlaan",51.345761,3.275688
3216467,"Westkapelle, Sacramentstraat",51.317017,3.305683
3216474,"Westkapelle, Herenweg",51.312211,3.300923
3216479,"Sint-Jozef, Landjuwelenstraat",51.230264,3.228009
3216480,"Sint-Pieters, Tempelhof",51.225614,3.206262
3216481,"Sint-Pieters, Scheepsdale",51.221245,3.207715
3216482,"Draaibrug, Draaibrugseweg",51.298473,3.428189
3216486,"Knokke, Bronlaan",51.354224,3.320888
3216487,"Knokke, Elizabetlaan",51.350059,3.294586
3216488,"Knokke, Elizabetlaan",51.350234,3.294836
3216489,"Sluis, Toversluis",51.300627,3.39303
3216497,"Sint-Jozef, Sikkelstraat",51.246225,3.230953
3216498,"Sint-Pieters, Blauwe Toren Kolvestraat",51.243556,3.197385
3216499,"Sint-Jozef, Vieringstraat",51.236955,3.232406
3216500,"Dudzele, Landslag",51.268775,3.22367
3216502,"Knokke, Station perron B1",51.340757,3.285351
3216504,"Knokke, Veldovenpad",51.336495,3.288834
3216511,"Kristus-Koning, Scheepsdalebrug",51.217954,3.211551
3216512,"Sint-Jozef, Krommestraat",51.224216,3.227707
3216514,"Brugge, Hoefijzer",51.208317,3.215043
3216515,"Sint-Pieters, Pathoekeweg",51.268799,3.20763
3216520,"Sint-Jozef, Sikkelstraat",51.245915,3.230738
3216522,"Sint-Jozef, Vieringstraat",51.236689,3.232132
3216523,"Dudzele, Landslag",51.268487,3.223168
3216524,"Dudzele, Vaneweg",51.277422,3.229842
3216526,"Knokke, Lippenslaan",51.3489,3.288135
3216531,"Kristus-Koning, Scheepsdalebrug",51.218654,3.210043
3216532,"Sint-Jozef, Krommestraat",51.224213,3.227506
3216534,"Knokke, Albertplein",51.353715,3.29841
3216535,"Knokke, Albertplein",51.354012,3.29844
3216537,"Brugge, Station perron C8",51.198439,3.218573
3216538,"Sint-Pieters, Blauwe Toren B-Park",51.248484,3.194041
3216539,"Sint-Pieters, Blauwe Toren B-Park",51.249077,3.194012
3237340,"Apeldoorn, Wkc De Mheen",52.221582,5.991666
3237341,"Apeldoorn, Wkc De Mheen",52.221662,5.991741
3237342,"Sint Jansklooster, Flevoweg",52.681629,6.002497
3237343,"Sint Jansklooster, Flevoweg",52.681645,6.002941
3237344,"Sint Jansklooster, Veneweg",52.677358,6.013409
3237345,"Sint Jansklooster, Veneweg",52.677277,6.013422
3237346,"Sint Jansklooster, Barsbeek 36",52.672478,6.016666
3237347,"Sint Jansklooster, Barsbeek 36",52.672452,6.016532
3237348,"Sint Jansklooster, Verlengde Duinweg",52.685453,5.98226
3237349,"Sint Jansklooster, Verlengde Duinweg",52.685448,5.983325
3237350,"De Krieger, De Krieger",52.655885,6.008595
3237351,"Zwolle, Isala ziekenhuis",52.514215,6.125072
3237352,"Zwolle, Station",52.504988,6.088951
3237353,"Zwolle, Station",52.503857,6.09182
3237354,"Zwolle, Station",52.50436,6.090399
